company_id,name,identifier,category_id,logo_img_pc,logo_img_mb,type,class_url_pc,class_url_mb,explanation,is_recommend,ir_text_front,interest_rate,ir_unit,ir_text_after,annotation,annotation_modal,order,is_valid,promo_url_pc,promo_url_mb,delete_flag,created_at,updated_at
308,スタディサプリ小学講座・中学講座,NC011001,18,public/company/308/c4GvezGyhhAxwWUpbUnpXNKTJEq8kfjxfq1xsYPJ.png,public/company/308/Czj7LDHR1FjWARzxJjFfR28SgkVdEhNcee1L8KdV.png,0,NULL,NULL,「スタディサプリ小学講座・中学講座」は、リクルートが提供する、勉強が難しくなる小学校4年生から、中学生の定期テスト・高校受験対策までカバーする、お子さまの成績アップのためのオンライン学習サービスです。\n小学・中学・高校、大学受験まで5教科18科目1万本を超える講義動画がPC、スマホで見放題となっております。,0,支援金は\n初回申込時に,936.000,点,ベルマーク点数として自動加算,成果発生条件:有料会員登録\n【成果対象外】\nスタディサプリ　個別指導塾オンライン　中学講座　(個別指導コース)\n ※重複・虚偽注文に関しましては報酬対象外となります。,判定タイミング：最大45日,1200,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741147&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741147&vcptn=__key__,0,2022-04-20 14:20:37,2025-02-26 11:29:49
309,ル・クルーゼ公式オンラインショップ,NC013004,1,public/company/309/3tLCR5aqrjyV2hitGMtDIVAso6JUYxnDHf72wN7f.png,public/company/309/Z4LaGLypk6hT301YhBPSjbN7cjajCXSFARMDepJC.png,0,NULL,NULL,フランス伝統の丹念な製法を守りながら、常に革新的なアイディアをもとに、高品質なお鍋などのキッチンウェアを作り続けています。繊細なグラデーションが施された上質なデザインと、使う人を楽しくさせるカラフルな色づかいで、豊富なバリエーションの中からシーンに合わせて、組み合わせ自由自在。インテリアやファッションのようにキッチンからテーブルまでをトータルにデザインできるのはル・クルーゼ（LE CREUSET）ならではです。,0,支援金は\n購入金額の,1.540,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）\nInternetExplorer経由でのご注文（ル・クルーゼ 公式オンラインショップでサポート対象外のため※成果が発生した場合は通常通りの承認作業を実施します）\nギフトラッピング・消費税・送料分、クーポンなどの割引利用分,判定タイミング：最大45日\nIEブラウザ経由の注文は成果対象外,1309,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741164&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741164&vcptn=__key__,0,2022-04-20 14:22:52,2022-07-13 11:53:43
311,カメラのキタムラ　ネットプリント(デジカメプリント・フォトブック),NC004014,9,public/company/311/4QBWxaJySsS7FORT2EDKKtdRIcgk9gWJXWbZhe9f.png,public/company/311/MB70gpT0SvxYX4BAoYG8y1aR5i5UkhKtuOZUCm02.png,0,NULL,NULL,＜写真業界国内NO1の「カメラのキタムラ」のネットプリントサービス＞\nフジカラー純正仕上げの高画質プリントはもちろん、旅行の写真をまとめたり、お子さまの成長記録をまとめるのに人気なフォトブックを提供。\nネットで注文、お店・宅配受取が可能ネットプリントサービス。北海道から沖縄まで全国のお店で最短1時間で受け取れることが、たくさんのユーザー様に評価いただいております。,0,支援金は\n購入金額の,1.260,%,ベルマーク点数として自動加算,※下記ページ内にて取扱っている商品（デジカメプリント・フォトブック）のみが成果対象となります。\nhttp://www.kitamura-print.com/affiliate/index.html \nhttp://photobook.kitamura.jp/affiliate/ \n\n【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）\n最短1時間仕上の年賀状印刷\n店頭、PCソフト、スマホアプリからのご注文,最短1時間仕上の年賀状印刷は対象外\n判定タイミング：最大45日,516,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741238&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741238&vcptn=__key__,0,2022-04-20 14:27:59,2022-05-02 17:51:37
312,スポーツデポ（SPORTS DEPO）・ゴルフ5・アルペン（Alpen）の公式オンラインストア,NC001020,10,public/company/312/aRXByiEvVg8YvRxXxmjZXQAUb1SChbPjQFSzUVND.png,public/company/312/FYRow7Kup3doRpUeBc21krbcZOsvLo1P8fa0spMY.png,0,NULL,NULL,商品点数は40,000点以上!\nスポーツ用品・ゴルフ用品はもちろん、アウトドア用品、カジュアルファッションで人気のウェアや、スニーカーなど多数ご用意!新商品もどんどん入荷します。\nスポーツ用品店でしか取り扱いのない商品や、当社限定ライセンス商品も多数あります。,0,支援金は\n購入金額の,2.340,%,ベルマーク点数として自動加算,【成果対象外】\nキャンセル・虚偽・いたずら・入金確認が取れない申込・福袋・ノースフェイスバルトロライトジャケット　　,判定タイミング：最大90日,230,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=891859679&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=891859679&vcptn=__key__,0,2022-04-20 14:31:38,2025-07-10 09:36:23
313,スーパーマーケット成城石井.com,NC003010,11,public/company/313/flfjch6HI93ueBbcULhZ4eNxBTvqhbLCzpumOhdA.png,public/company/313/rGs8baYU8LanvUYdUeoYpQa6HdnifVFcHvhIpJTc.png,0,NULL,NULL,世界のグルメを直輸入しているスーパーマーケット【成城石井】の公式オンラインストアです。\nワインや輸入食品、ギフト、高級食材、雑貨まで成城石井の選りすぐりの商品を豊富に取り揃えております!,0,支援金は\n購入金額の,0.800,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 / 登録不備 / 注文キャンセル（クーリングオフ）\nhttps://www.seijoishii.com/　のドメイン以外で紹介されている商品の購入は対象外\niOS×メルペイ、iOS×auPAYは対象外,判定タイミング：最大60日,417,1,Https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741262&vcptn=__key__,Https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741262&vcptn=__key__,0,2022-04-20 14:33:02,2025-08-20 11:55:16
317,ACTUS online (アクタス公式通販),NC013005,1,public/company/317/J6I9bQ9JmgkBXiYeDuobsnpdvINLydbQgbGSLvbR.png,public/company/317/KrpD0ePM8hwk6TBqSjqQaF1Tvp2QNvNK4qdktHnx.png,0,NULL,NULL,インテリアショップACTUS(アクタス)の公式通販サイトです。\n家具・雑貨・ギフトから子供用家具まで取り揃え、丁寧な暮らしを提案しています。,0,支援金は\n購入金額の,1.260,%,ベルマーク点数として自動加算,NULL,判定タイミング：最大45日,1310,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741391&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887741391&vcptn=__key__,0,2022-04-20 15:07:56,2022-04-21 16:52:22
320,ホットペッパーグルメ 飲食店ネット予約,NC009010,5,public/company/320/JRtbO3A4V7xi2ca5B3FhzEFHMeKlLKDcpAWrfiVQ.png,public/company/320/fHEcc1MCXqFAeWWO3R3LtHh1t5pq9ZvEQvOScS68.png,0,NULL,NULL,全国のグルメ情報、レストラン・居酒屋のネット予約は、ホットペッパーグルメ（HOT PEPPER）！ネット予約なら、いつでもどこでも簡単予約！予約人数に応じてポイントもたまります。,0,支援金は\n1件予約時に,44.000,点,ベルマーク点数として自動加算,※ネット予約は、1日1回まで成果対象です。\n※お食事券を使った予約、スマート幹事くんを使った予約は成果対象外です。\n※ホットペッパーグルメスマートフォンアプリからの予約は成果対象外です。,判定タイミング：最大45日,1013,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751361&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751361&vcptn=__key__,0,2022-04-20 15:13:27,2024-05-21 18:43:52
321,アニメイト,NC001021,13,public/company/321/MV6N22CbqAu0sNFicAoGPnZDhW03j0g7eVrqlr17.png,public/company/321/Km35jXxrfMnrMXxmcn2xJf7fzHufaPhdAPdgz290.png,0,NULL,NULL,全国100店舗以上展開の日本最大級アニメグッズ専門チェーンストア「アニメイト（animate）」の公式通販サイトです。10～30代の女性ユーザーを中心に、リアル店舗に比べて多くの20～30代男性ユーザーにも幅広くご愛顧頂いております。キャラクターグッズは6600円、CD商品は4400円、書籍商品は3300円以上のお買い上げで＜送料無料＞です。(一部条件・対象外あり),0,支援金は\n購入金額の,0.880,%,ベルマーク点数として自動加算,【成果対象外】\nアニメイトコイン各種\nチケットカテゴリ商品\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）,判定タイミング：最大365日,231,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751371&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751371&vcptn=__key__,0,2022-04-20 15:15:14,2023-06-02 11:20:12
322,ハンズの通販サイト「ハンズ ネットストア」,NC003012,11,public/company/322/z9XUT1IGaCqKPiErOHaBwASVDq81LIwfx3J9Ol5W.jpg,public/company/322/hyIwEVFwFZ15DgQEGMz9KSlTlGfIkBMGMy3xHcxC.jpg,0,NULL,NULL,ハンズの通販サイト「ハンズ ネットストア（HANDSNET）」では、インテリア・フィットネス・ビューティー・キッチン・家庭用品・バラエティグッズ・アウトドア・DIYなど様々なジャンルの商品をご用意しております。,0,支援金は\n購入金額の,0.830,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n注文キャンセル（クーリングオフ）,判定タイミング：最大45日,419,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751374&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751374&vcptn=__key__,0,2022-04-20 15:16:56,2024-03-08 18:01:34
323,ファイテン公式通販,NC001022,10,public/company/323/vSDMwP9MrugPPkiPuddpsAwNdGrIFWIhcgl84Y6d.png,public/company/323/L7AiODwRuMRNiRpyRlWjcBm9jKZVzwbvkDvLSwwU.png,0,NULL,NULL,スポーツだけでなく、あらゆる人々の健康維持をサポートしているファイテン（phiten）。トップアスリートやタレントなど多くの著名人も愛用するファイテン商品は、世界各国で特許を取得した、独自の技術と素材で作られています。数ある商品の中でも人気なのがRAKUWAネックシリーズで、累計販売総数4000万本！(※2019年1月時点)また、より手軽に使えてより体感を得られるセルフボディケアアイテムとして誕生したのがメタックスシリーズ。塗る・貼るだけの簡単ケアアイテムとして、多くの人に愛されています。独自の技術は年々進化し、健康を支える様々なジャンルの商品を生み出し続けています。,0,支援金は\n購入金額の,2.090,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n予約商品\n商品発送までに30日以上を要する場合,※定期購入は対象外\n判定タイミング：最大45日,232,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751487&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751487&vcptn=__key__,0,2022-04-20 15:18:22,2022-07-13 11:55:40
324,京王ネットショッピング,NC003013,11,public/company/324/w6NiRlhPyLGysTu3ptqKMKEEaIFCcwKEXQPT3BI0.png,public/company/324/LHBnugb407uJqELsIgPHEoXmD8AdO3ANMttTId51.png,0,NULL,NULL,京王ネットショッピングは京王百貨店の公式オンライン通販サイト\nお中元・お歳暮などの歳時記ギフトや、ちょっとした贈り物のほか、フード、ワイン、コスメなどのネットショッピングがお楽しみいただけます。,0,支援金は\n購入金額の,0.920,%,ベルマーク点数として自動加算,【成果対象外】\n・ギフトカード・商品券の購入\n・注文内容に変更があった場合（返品、キャンセル）\n・虚偽、不正な注文,判定タイミング：最大60日,420,1,Https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751489&vcptn=__key__,Https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751489&vcptn=__key__,0,2022-04-20 15:19:49,2025-04-30 13:36:45
326,PayPayモール（ペイペイ）,NC003014,11,public/company/326/HiDjhNUXknuv1Pkp4CaG6O0phOgPuYtnxN5ZC7xi.png,public/company/326/fomDdyrZBIERjS1R3lWYSDEtfbl8ACpq8dobRU83.png,0,NULL,NULL,PayPayモールは、ヤフーが運営するオンラインショッピングモール。\nブランド別、ジャンル別で欲しい商品を探せます。PayPayが使える便利でお得なネット通販。\nファッションや家具、家電、日用品まで充実の品ぞろえで、ワンランク上のお買い物体験をあなたに。,0,支援金は\n購入金額の,0.400,%,ベルマーク点数として自動加算,※商品の税抜金額が対象\n【成果対象外】\n虚偽、いたずら、重複 \n注文キャンセル（クーリングオフ）\n外部ストアでの購入\n提携パートナー\nさとふる、ZOZOTOWN、ふるなび\n新車、中古車体、中古バイク車体 (新車バイクはアフィリエイト対象)\nレンタル、リフォーム、クーポン、家事代行などのサービス商材\n注文から確定までに2ヶ月以上の期間を要するもの(予約商品等含む)\n広告クリック後の2回目以降の商品購入(商品を購入した時点でクッキーが削除されるため)\n退店ストアからの注文は、報酬が発生しない場合もあります,※Yahoo!ショッピングでお買い物された場合も成果対象となります。\n判定タイミング：最大135日,421,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751510&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751510&vcptn=__key__,0,2022-04-20 15:23:43,2022-07-13 11:56:15
327,コロンビアスポーツウェア　公式サイト,NC007010,6,public/company/327/ZDrHHicopUSCtups1y0UW8GzAsB5yJJnEXADmlpW.png,public/company/327/gbFxNr3tTkTI600hhu1qkECut9e4AQhJfWxDDaAF.png,0,NULL,NULL,株式会社コロンビア（Columbia）スポーツウェアジャパンはアウトドア・スポーツウェア商品を取り扱っています。独自技術を採用した商品を販売しており、登山、トレッキングなどアウトドアスポーツに適した素材の製品を提供しています。また街でもオシャレに着こなせるスタイリッシュなデザインや豊富なカラーバリエーションもブランドの特徴になっています。,0,支援金は\n購入金額の,2.330,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）,判定タイミング：最大90日,814,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769123&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769123&vcptn=__key__,0,2022-04-20 15:26:55,2022-07-13 13:01:05
329,SQUARE ENIX(スクウェア・エニックス)　e-STORE,NC001023,13,public/company/329/1KXQav4KEkEhzQ39EL7PIAe89TQnupEdxohXm4F0.png,public/company/329/dqfdGiaQ4zAjLcTKF1FxutsDjrajLppwk8qx0tFc.png,0,NULL,NULL,SQUARE ENIX（スクウェア・エニックス）の公式サイト「e-STORE」はドラゴンクエスト、ファイナルファンタジーなど各種ゲームソフトの直販サイトです。,0,支援金は\n購入金額の,0.830,%,ベルマーク点数として自動加算,NULL,判定タイミング：最大45日,233,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751549&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751549&vcptn=__key__,0,2022-04-20 15:29:35,2025-01-28 16:14:31
330,エレコムダイレクトショップ,NC004015,9,public/company/330/4sr2d4H6zQPOJTmzOilVaSKH5DYQtDgXxkgWbmPa.png,public/company/330/mzblSG6t2LreT2suYR6RSbyVdf0cQC099RB3pd68.png,0,NULL,NULL,PC周りのアクセサリを中心に扱うエレコム（ELECOM）の安心メーカー直販ショッピングサイトです。エレコムはPCを取り巻くプロダクトを「情報生活良品」という視点でフルカバーし、多種多様なITの構築をサポートしています。,0,支援金は\n購入金額の,2.100,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル,判定タイミング：最大45日,517,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751567&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751567&vcptn=__key__,0,2022-04-20 15:31:49,2022-07-13 13:01:26
332,ダイエーネットショッピング,NC003015,11,public/company/332/Krskd4OivRsIkPGn2qm9PxBrCraOb8UeSdqpx37I.png,public/company/332/mRqXnix73OcGTwNAcpef9ImCLHuQqzKRKYmOVMcr.png,0,NULL,NULL,ダイエーネットショッピング（daiei）では、母の日・父の日・お中元・お歳暮からクリスマスケーキ・おせちなどのシーズンギフトの承りを致しております。また、お返しギフトとして最適な暮らしの贈り物SHOPにおいては全国無料配達にて承りをしております。その他、旬ギフトや産直米などその季節に是非食したい商品を取りそろえ生産地直送にてお届けをさせて頂いております,0,支援金は\n購入金額の,0.830,%,ベルマーク点数として自動加算,NULL,判定タイミング：最大60日,422,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751593&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751593&vcptn=__key__,0,2022-04-20 15:36:13,2022-07-13 13:01:44
333,靴の総合通販 ABC-MARTオンラインストア,NC007012,6,public/company/333/2bzTOaLdOmUglmLVipGGyItmFmQPwY6JAp7SiArY.png,public/company/333/q4J0U1i2LD4DVKd9wtxh5mcCfTiirGK4axup1CMk.png,0,NULL,NULL,靴の通販ならABC-MARTオンラインストア,0,支援金は\n購入金額の,0.830,%,ベルマーク点数として自動加算,NULL,判定タイミング：最大45日,816,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751595&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751595&vcptn=__key__,0,2022-04-20 15:45:38,2022-04-21 17:00:04
334,ブルーボトルコーヒー公式オンラインストア,NC009011,5,public/company/334/49HRauP8goq1Gr11OI5FlmnBzXScHUgEJZ4dWJOB.png,public/company/334/34MamUQuCdXN1ngQlfTG8ImO71dJZIlTZZtoKrki.png,0,NULL,NULL,ブルーボトルコーヒーの公式オンラインストアです。すべてのお客様においしいコーヒーを届けることをミッションに、厳選したスペシャルティコーヒー・オリジナルグッズ・ギフト等を販売しています。,0,支援金は\n購入金額の,2.200,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）\nIEブラウザ経由の注文,判定タイミング：最大45日,1014,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751600&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751600&vcptn=__key__,0,2022-04-20 15:47:09,2022-04-21 16:57:18
337,CD/DVD/ゲームを買うならお得なNeowing!,NC005004,13,public/company/337/YhNkf2Ndchl8KqF9snyYpSMT3EAW6oIjhjw2HOdw.png,public/company/337/rR5w4MLD5P5ImYIUwEjap83Hqodsj7kZwypw1roN.png,0,NULL,NULL,CD・DVD＆Blu-rayからゲーム・グッズ・書籍まで豊富に品揃え！\n初回仕様・特典の購入可否もリアルタイムで表示し、特典ポスターは折らずに丸めてお届けいたします。,0,支援金は\n購入金額の,2.200,%,ベルマーク点数として自動加算,【成果対象外】\n手数料、Neowingポイント・クーポン利用分は報酬の対象となりません。全額ポイント支払い利用時、また発送後に返品・キャンセルが発生した場合は成果を無効とさせて頂きます\n・電子書籍\n・ゲーム機本体＆アクセサリー\n・ニンテンドースイッチ本体、ソフト、アクセサリー,判定タイミング：最大75日,616,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751642&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887751642&vcptn=__key__,0,2022-04-20 16:06:02,2022-04-21 17:13:14
339,雑誌のFujisan.co.jp（フジサン）,NC005005,13,public/company/339/TAgi4vosCwm0oxMurgrZ8sJu4LJhaX7sKLle2G9d.png,public/company/339/qmbb3y70j5T9yubWSsYgooZQoBmFmcs69k7HCzhy.png,0,NULL,NULL,雑誌のオンライン書店Fujisan.co.jpです。\n定期購読、バックナンバー、最新号やパソコンで読むデジタル雑誌まで、雑誌のことなら何でも揃います!定期購読なら多くの雑誌が送料無料。\nさらに割引価格の雑誌も多く、最大70%OFFのものもあります。ビジネス、ファッション、英語、スポーツなどなど、誰もが知ってる有名誌から業界向けのニッチな雑誌まで、様々なジャンルの中からお好きな雑誌をご紹介ください。,0,支援金は\n購入金額の,2.090,%,ベルマーク点数として自動加算,NULL,「月額払い」でのお申込は対象外\n判定タイミング：最大90日,617,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887768987&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887768987&vcptn=__key__,0,2022-04-20 16:11:34,2022-07-13 13:02:20
341,自転車ショップ【cyma-サイマ-】,NC001025,10,public/company/341/rTd6hsJRpVbu6ojr87RKibPD6mqKdPgsj7pohT9j.png,public/company/341/N7REoks6TcU298wfwaPGa3zvwAjb9ZsJSHiUo6aL.png,0,NULL,NULL,一般的なママチャリから、ブリヂストン・Panasonic等の電動自転車まで幅広い車種を扱う日本最大級の自転車通販サイト。\n世の中で一番需要がある自転車を、\n購入しやすい価格とサービスでお客様に提供しています。,0,支援金は\n購入金額の,1.760,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）\nアウトレット,判定タイミング：最大45日,235,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769003&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769003&vcptn=__key__,0,2022-04-21 09:13:07,2022-04-21 17:08:44
342,北欧デザインのカーテン、ラグ、マット専門店【cucan クーカン】,NC013006,1,public/company/342/Vzv6SX3W5nKvrHBHm3zEowr74oDr0dPewCYsXuO4.png,public/company/342/OcSvl0jU9BOXKveY5MYsEN2ElyVmwygXKB1S62i0.png,0,NULL,NULL,ママに爆発的人気！SNSで話題沸騰中！特許取得の下敷き専用ラグ「ふかぴた」をはじめ\nカーテン、ラグ・カーペット、玄関マット・キッチンマット、雑貨、寝具、ファブリック中心のインテリア商品を主に取り扱っています。\n1cm単位で注文可能なオーダーカーテンなど、常時1000点以上の豊富な品揃えです。,0,支援金は\n購入金額の,6.110,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）,判定タイミング：最大45日,1311,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769015&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769015&vcptn=__key__,0,2022-04-21 09:14:22,2022-05-20 14:41:14
343,BRUNO online（ブルーノ）,NC013007,1,public/company/343/caZ9UmZb7qAOJ2oU9ST1w6N55bMGf3HYmPXKk7uF.png,public/company/343/TKKnXwwuAOttxNwtzrmJTqKs95V5YjKZQbQbXdDA.png,0,NULL,NULL,「BRUNO　online（ブルーノ）」は、BRUNO・Terracuore・MILESTOなどを展開する 株式会社イデアインターナショナルが運営する通販サイトです。ブランド直営サイトならではの商品やサービスを取り揃えて、みなさまのご利用をお待ちしております。,0,支援金は\n購入金額の,2.090,%,ベルマーク点数として自動加算,NULL,判定タイミング：最大60日,1312,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769039&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769039&vcptn=__key__,0,2022-04-21 09:15:43,2022-07-13 13:02:42
344,花キューピット公式サイト,NC013008,1,public/company/344/uvPn8UocEOCXqhrIszxsGEiVslPdAluzkEkDYGpR.png,public/company/344/Eu3e6HPGpk8pIpux2aIuli8BhsrNMvQx1fKGhUTF.png,0,NULL,NULL,花キューピットは、全国約4,000店が加盟する日本最大のお花屋さんのネットワーク。\nお届け先の近くの加盟花店が直接お花をお届けするしくみですので、新鮮なお花をスピーディにお届けすることが出来ます。\n「やっぱりNO.1」安心してご利用いただけるお花のサイトです。,0,支援金は\n購入金額の,0.830,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル,判定タイミング：最大45日,1313,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769067&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769067&vcptn=__key__,0,2022-04-21 09:16:49,2022-04-21 16:55:01
346,NEC Direct(NECダイレクト),NC004018,9,public/company/346/ncC8cEKjwQ7F0UDU5M0P8cSNOl6e7Rdz44sQSkxU.png,public/company/346/LgGH4f1P8KpP7ZUeuKjbnNv0sf7mH0RPb6U9GkVS.png,0,NULL,NULL,「NEC Direct」は、NECパーソナルコンピュータ株式会社が運営するショッピングサイトです。,0,支援金は\n購入金額の,0.880,%,ベルマーク点数として自動加算,【成果対象外】\n・代引き手数料、消費税、送料等。\n・ご注文後のキャンセル、台数変更等の場合。\n・価格の閲覧にパスワードや合言葉によるログインが必要な会員向けサイトからのご注文の場合。\n・NEC Directスポット(家電量販店店舗内)やコールセンターでの代行注文など、オンライン以外でのご注文の場合。\n・オンラインでのご注文の場合でも、購入に際しコールセンター営業担当とお見積り等のやり取りが行われた場合や、コールセンター発行の割引クーポンご利用されたご注文は対象外となります。\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）,判定タイミング：最大200日,520,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769089&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769089&vcptn=__key__,0,2022-04-21 09:19:13,2022-04-21 17:02:56
348,株式会社ルネサンス運営 公式オンラインショップ,NC002001,12,public/company/348/Q9Da2O1F17W0t59k7JealEMfnFGbhi0NgUhwV7rx.png,public/company/348/mv7kfU4dVn799dTF0KqJIGB77b3FgNzN13Co547Q.png,0,NULL,NULL,スポーツクラブを長年運営してきたルネサンス（RENAISSANCE）が開発したサプリメントや自宅で運動する環境を整えるトレーニングギアなど健康関連商品を販売するスポーツクラブルネサンス公式オンラインショップです。,0,支援金は\n購入金額の,4.400,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）\nIEブラウザ経由の注文\n定期購入商品,定期購入商品は成果対象外\n判定タイミング：最大45日,317,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769106&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769106&vcptn=__key__,0,2022-04-21 09:22:04,2022-07-13 13:03:01
349,【Cake.jp】ケーキ専門通販サイト,NC009012,5,public/company/349/6Rh7niucMMza8GJLX97g679zK1sCoUBe9fYXAYz0.png,public/company/349/AYfZ4NEJhPpu1JSw2ZamTFwlbvY3zJbrXGFopeEe.png,0,NULL,NULL,国内最大級のケーキ専門通販サイト『Cake.jp』\n全国の洋菓子店150店舗から3,000種類のケーキを取り揃えております。\n近くの店舗ではなかなか手に入らない、写真ケーキやイラストケーキ、ファーストバースデーケーキ、\nアレルギー対応のケーキなどが人気です。フルオーダーのご注文にも対応しております。\n誕生日・結婚式・記念日など様々なお祝いはもちろん、クリスマス、ハロウィンといった季節限定商品の企画も行っております。,0,支援金は\n購入金額の,1.320,%,ベルマーク点数として自動加算,【成果対象外】\n虚偽、いたずら、重複 \n登録不備 \n注文キャンセル（クーリングオフ）,判定タイミング：最大90日,1015,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769109&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=887769109&vcptn=__key__,0,2022-04-21 09:23:41,2022-04-21 16:57:36
